"Rest ID","Venue","Region","Suburb","Postcode","Start Balance","Change","Current (11/04/26)","Portfolio Start Date","AM Name"
"5DA2FCFB-EFF7-410E-B17D-81B5F395AE32","Little Jack Horner","Sydney","Eastern Beaches","2034","27.5","0.00","27.5","1/04/26","Jordan Wellard"
"BEA7E607-28E1-4270-9182-EA39966AF158","Rise Bakery & Le Restaurant Newstead","Brisbane","Brisbane City","4006","27.5","0.00","27.5","1/04/26","Matthew Behan"
"F002D55C-5C53-4473-8C4E-18D6F50B4E62","Dapl @ Amora Hotel","Brisbane","Brisbane City","4000","27.5","0.00","27.5","1/04/26","Matthew Behan"
"DA4AE859-4AD0-4131-939C-E87FCF049A7E","Wagyuto - Clovelly","Sydney","Eastern Beaches","2031","43.75","-16.25","27.5","26/04/26","Elliot Rayment"
"1ADCE73B-F49A-4008-A889-C7C10D6AB867","Romanée Wine Bar","Canberra","North Canberra","2601","27.5","0.00","27.5","1/04/26","Lukas Symonds"
"B3E814F0-62C1-4A72-A2F7-2ED65F9B6074","Kom Coffee Roasters","Adelaide","Adelaide City","5000","27.5","0.00","27.5","26/04/26","Gabriella Szabo"
"87E9E076-7C20-4935-9EB7-FDF0E0CEC668","The 2 Men Cafe - Geelong","Melbourne","Geelong","3218","27.5","0.00","27.5","1/04/26","Jay Franklin"
"6327076C-5284-4D76-91CB-684C044E8851","Milano Restaurant Cafe & Bar","Brisbane","Brisbane City","4006","0","27.50","27.5","NA","Matthew Behan"
"A3DCB1E3-82A2-4D10-BAA9-099BE273941F","Antica Pizzeria City","Adelaide","Adelaide City","5000","41.25","-13.88","27.375","1/04/26","Gabriella Szabo"
"9EC23DB8-21A0-B237-FFE3-D424845C6000","The Secret Burger Society","Sydney","Eastern Beaches","2031","27.375","0.00","27.375","1/04/26","Josephine Fatorma"
"AF0B5B53-E91D-480A-BBFA-496AB911A074","Tida Persian Food","Sydney","Chatswood","2068","27.25","0.00","27.25","1/04/26","Sam Pundol"
"44AE00E7-CAE7-4751-B712-492B63A6FF48","Tampopo Kitchen - Minyama","Sunshine Coast","Sunshine Coast","4575","27.25","0.00","27.25","1/04/26","Mark Savaille"
"464BD82F-766F-4F02-B948-B1ED12D946C1","Dai Wan Lang Taiwanese Cuisine","Gold Coast","Inner North","4215","27.25","0.00","27.25","1/04/26","Pippa Keddie"
"CC44716A-405A-4A9F-A50E-39C3642331BC","Tiffin Box","Melbourne","Clayton","3169","22.25","5.00","27.25","1/04/26","Aaron Pantazis"
"FBF0B98C-CF1C-4FFD-9B3C-55B595CC6C9B","Roji Cat Beer Bar","Gold Coast","Burleigh Heads","4220","27.25","0.00","27.25","1/04/26","Pippa Keddie"
"1AA0C12D-BF13-48B1-8B15-95325C8CCFF3","Zitto - Golden Grove","Adelaide","Northern Suburbs","5125","0","27.25","27.25","NA","Elodie Fitzsimmons"
"FD851BE2-829B-4FE7-9123-D6C3101D1442","Geprek in Perth","Perth","Victoria Park","6100","27.1875","0.00","27.1875","1/04/26","Libby Egan"
"895EA765-062F-45C3-AD7D-38C086C76272","Penny University","Adelaide","Adelaide City","5000","27.125","0.00","27.125","1/04/26","Gabriella Szabo"
"9BEDBAED-7FC2-4BF8-8E4F-07DE954CE4B8","Black Fire Restaurant - Brisbane","Brisbane","Brisbane City","4000","27","0.00","27","NA","Matthew Behan"
"E12354FF-64A4-4BA1-89F0-B8D304947E43","The Bistro 19","Sydney","Sydney City","2000","27","0.00","27","1/04/26","Elliot Rayment"
"258850E9-180F-46D6-B4D9-8B4C3AB22D1F","Izakaya Sumi - Claremont","Perth","Claremont","6010","27","0.00","27","17/04/26","Jai Richards"
"4303B706-4EED-4D96-9742-D3122C3A5D45","Kazumi Ramen - Norwood","Adelaide","Greater Adelaide","5067","27","0.00","27","1/04/26","Gabriella Szabo"
"743F3F84-ABC7-413C-9E7D-C897D6D3F661","New Mantraa Indian Cuisine","Adelaide","Greater Adelaide","5068","27","0.00","27","1/04/26","Elodie Fitzsimmons"
"92A445C0-F8A9-4CA9-9F1A-D1294970A290","Rocker Bondi","Sydney","Bondi","2026","27","0.00","27","1/04/26","Jordan Wellard"
"1AC5CF0C-AA57-45AD-8A30-0F0970581B2E","Marko's Restaurant","Sydney","Darlinghurst","2010","27","0.00","27","25/04/26","Jordan Wellard"
"4F937CED-EBAF-4C12-BF0F-B47FDA318342","Albert & Moore","Sydney","Dee Why","2096","27","0.00","27","1/04/26","Elodie Fitzsimmons"
"D3E7D7A0-F824-4003-9E24-ABD65E977019","Oltre - Alimentari e Cucina","Melbourne","South Melbourne","3141","27","0.00","27","1/04/26","Tania Marinopoulos"
"0F1C7F90-921C-4FBD-97D5-1350FF5B827A","Earth; Wind & Flour","Melbourne","South Melbourne","3184","26.875","0.00","26.875","1/04/26","Orel Cohen Berenson"
"3CC5AE5D-A7D0-4B41-998C-02CDA93E008F","New York Minute - Noosa Heads","Sunshine Coast","Noosa Heads","4567","26.875","0.00","26.875","1/04/26","Mark Savaille"
"E51BB709-BD38-436B-9CDE-CB3082345A3D","Degani - Greensborough","Melbourne","Greensborough","3088","26.75","0.00","26.75","1/04/26","Nicole Orr"
"6BEE349E-A355-4FA4-9DBC-65491739C5B5","Tabouli","Melbourne","Fitzroy","3053","26.75","0.00","26.75","1/04/26","Jay Franklin"
"27C710CC-681F-4A4E-9323-CADD7BF86AF9","Fuwa Kakigori","Melbourne","Melbourne City","3000","62.5","-35.88","26.625","NA","Jay Franklin"
"5A00F692-83FF-4442-A24F-710F35A23CF2","The Alley","Sydney","Cronulla","2230","26.5625","0.00","26.5625","1/04/26","Brianna Quinn"
"93B56FF5-CC99-478E-850D-D536FF6521AD","East Sydney Hotel","Sydney","Inner East Suburbs","2011","26.5625","0.00","26.5625","1/04/26","Josephine Fatorma"
"CE4AE76F-8FC5-4666-83BF-F206AC30B226","Athos Cafe Deli","Melbourne","Essendon","3041","26.5","0.00","26.5","1/04/26","Tom Mcgay"
"623E3797-535E-4BC1-A2B2-C35A2D2DEB92","Good Time Indian Restaurant","Sydney","Cronulla","2229","26.5","0.00","26.5","1/04/26","Brianna Quinn"
"EA2ECB0D-7EA9-41D9-8C94-0D708C5E9059","Zoie Cafe","Perth","Scarborough","6019","26.5","0.00","26.5","1/04/26","Libby Egan"
"32E90AB5-2DB9-4149-86A7-1AE187EF00D5","Good Heavens Rooftop Bar","Melbourne","Melbourne City","3000","26.5","0.00","26.5","1/04/26","Orel Cohen Berenson"
"670DAF90-2EFE-46FE-8167-F16658A34A97","Asado","Melbourne","Melbourne City","3006","26.5","0.00","26.5","1/04/26","Jay Franklin"
"5D95F121-60D4-4CC0-AE60-7079B5F21CDF","Robata - Melbourne ","Melbourne","Melbourne City","3000","26.5","0.00","26.5","1/04/26","Jay Franklin"
"8802505E-29EF-4180-ABB1-C1EE5895A348","La Porchetta - South Yarra","Melbourne","South Melbourne","3141","26.5","0.00","26.5","1/04/26","Nicole Orr"
"E3FF5B5F-D24B-4EF7-A0B4-C858473F0895","King 326","Sydney","Inner West","2042","0","26.50","26.5","NA","Jordan Wellard"
"CC124982-C791-48F1-810C-307B1CD72C78","Eat Thai Paddington","Sydney","Inner East Suburbs","2021","26.375","0.00","26.375","1/04/26","Jordan Wellard"
"B80C2536-B9E0-403F-A003-0331659E1FEF","Red Spoon Thai","Sydney","Ryde","2112","26.25","0.00","26.25","1/04/26","Nader Masrour"
"4E1983C7-4539-4A22-959D-0E8151339FAE","Daark Espresso - Labrador","Gold Coast","Inner North","4215","26.25","0.00","26.25","1/04/26","Pippa Keddie"
"DDFA7E8A-1D6C-4FD1-B15D-7DDA2D535EA5","Hug a Mug Cafe","Melbourne","Yarraville","3016","26.25","0.00","26.25","2/04/26","Brianna Quinn"
"B03D153B-26D7-47CF-ADDC-64E2BE3CF326","Old Man Pho - Southbank","Melbourne","Melbourne City","3006","26.25","0.00","26.25","1/04/26","Cameron Landis"
"CD46D942-6EEF-469E-B959-D9B677C0689E","Gami Chicken & Beer - Fountain Gate","Melbourne","Berwick","3805","26.25","0.00","26.25","1/04/26","Tania Marinopoulos"
"0B3EA560-D5B8-4CE5-9A20-70C65CA214C6","Aladdin Shawarma - Blacktown","Sydney","Seven Hills","2148","26.25","0.00","26.25","1/04/26","Josephine Fatorma"
"AA718F1A-BAAC-4433-AC87-76A5FE1BB58A","Dhakshin Authentic South Indian Cuisine","Sydney","North Sydney","2065","26.25","0.00","26.25","1/04/26","Jasmine Jung"
"18E3534C-5037-42BD-BAE7-1BDBA09BA085","Papa's Pitstop","Melbourne","Caulfield","3161","26.25","0.00","26.25","1/04/26","Orel Cohen Berenson"
"33B909C5-1D46-483D-8171-B1FD17DF5BD6","BamBamBoo - Floreat","Perth","Claremont","6014","26","0.00","26","1/04/26","Jai Richards"
"947C5F39-BB54-46B7-9E3E-44E9C6332175","Lilong by Taste of Shanghai - Macquarie","Sydney","Ryde","2113","26","0.00","26","20/04/26","Nader Masrour"
"7F85369F-30C0-480B-8B9C-20CFE2BEFC19","Arz Charcoal Chicken","Adelaide","Adelaide City","5069","9","17.00","26","1/04/26","Gabriella Szabo"
"71433D01-66F2-4EC3-A3FE-3D3A2F71342E","The D's Bar & Dining","Sydney","Inner West","2204","26","0.00","26","1/04/26","Sam Pundol"
"268105D1-774B-4BD4-A76D-25D82792B9EA","Humsies Kitchen Williamstown","Melbourne","Yarraville","3016","26","0.00","26","1/04/26","Josephine Fatorma"
"D2EB4E23-734A-4459-9CD4-9C55C8B5B999","Tokyo Maki - Melbourne","Melbourne","Melbourne City","3000","26","0.00","26","1/04/26","Cameron Landis"
"FDD09DEA-0D2A-4DE3-9369-D5E8B922088C","Chinta Ria... Buddha Love","Sydney","Sydney City","2000","26","0.00","26","1/04/26","Brianna Quinn"
"0A63D30F-1207-4880-A6AB-848F363906FF","Manchurian Kitchen Glen Waverley","Melbourne","Glen Waverley","3150","26","0.00","26","1/04/26","Aaron Pantazis"
"39CA4DE9-5D33-4535-A626-13EFA546099C","Panjab Delights","Adelaide","North Adelaide","5011","26","0.00","26","1/04/26","Gabriella Szabo"
"C0350B97-8181-4B0D-8E4B-C3196726733A","Teo's Pizza & Bar - Malvern","Melbourne","Caulfield","3144","25.875","0.00","25.875","1/04/26","Orel Cohen Berenson"
"24107558-E24A-4EB4-B3A4-5008E1440F20","La Majestic","Melbourne","South Melbourne","3181","25.75","0.00","25.75","1/04/26","Tania Marinopoulos"
"8ECA15E2-7B2C-4F45-BBB2-4EB501D16AD5","Banh Mi Sil Vous Plait - Greenwich","Sydney","North Sydney","2065","25.75","0.00","25.75","1/04/26","Jasmine Jung"
"DBB34F25-69BF-4BAD-B752-522EC1CAC63F","Añada Bar & Restaurant","Melbourne","Fitzroy","3065","25.75","0.00","25.75","1/04/26","Jay Franklin"
"DC2DFD09-EE39-49F7-807E-2B01FC51DA38","Leaf Cafe & Co - Pagewood","Sydney","Botany Bay","2036","25.75","0.00","25.75","1/04/26","Jordan Wellard"
"92EB0F9C-A21C-47FC-BA3B-19626DE54758","Cafe Palat - Geelong West","Melbourne","Geelong","3218","25.625","0.00","25.625","1/04/26","Tania Marinopoulos"
"F5CC19C0-C0CE-4564-A0D6-925C89A213A3","Ruelle Wine Bar","Melbourne","South Melbourne","3181","25.625","0.00","25.625","1/04/26","Aaron Pantazis"
"9457B45A-1A43-4854-9286-83E20158D44F","Manhattan Lane","Brisbane","South Brisbane","4120","25.625","0.00","25.625","1/04/26","Jessie Helyar"
"BA7E94A0-E809-4FBF-97E6-14E367D80245","Lulu","Sydney","Bondi","2026","25.5","0.00","25.5","1/04/26","Jordan Wellard"
"199DC9F4-7B37-4585-B80B-D093E16C4400","Hola Amigos - Semaphore","Adelaide","Northern Suburbs","5019","25.5","0.00","25.5","1/04/26","Elodie Fitzsimmons"
"2108CE8D-26BB-4A1E-B0D4-55DD4FA8A10F","Grease Monkey - Belconnen","Canberra","Belconnen","2617","25.5","0.00","25.5","1/04/26","Lukas Symonds"
"C2467BE8-0587-4804-A23E-B6E2C02B67C5","Kudo Bros Espresso Bar & Kitchen","Gold Coast","Burleigh Heads","4226","25.5","0.00","25.5","1/04/26","Pippa Keddie"
"1223ED18-C549-48E2-B4AC-7052AA3E315E","One for the Crow","Melbourne","Yarraville","3012","0","25.50","25.5","NA","Tom Mcgay"
"FF81D28C-099C-436A-A750-7511128EEEA2","Mad Asian Kitchen & Bar","Gold Coast","Burleigh Heads","4226","0","25.50","25.5","NA","Pippa Keddie"
"88A2A602-5EA7-4591-9717-1A50BDEE73B6","ZuroZuro Ramen Bar","Gold Coast","Burleigh Heads","4220","25.375","0.00","25.375","1/04/26","Pippa Keddie"
"D783F41A-4BBE-4799-8982-BDA5275B5BC8","4 Pines - Welcome To Brunswick","Melbourne","Brunswick","3056","25.3125","0.00","25.3125","1/04/26","Aaron Pantazis"
"AC636229-9E34-491C-A226-F597FED905AA","Espresso Lane Cafe","Gold Coast","Inner North","4215","25.25","0.00","25.25","1/04/26","Pippa Keddie"
"9BD267E4-871B-4E42-882D-C56D78E75375","Nova Balinese Kitchen","Melbourne","Geelong","3220","25.25","0.00","25.25","1/04/26","Jay Franklin"
"874192B9-4077-4EB4-9BD6-1869BD7A4C6F","Steki Taverna","Sydney","Inner West","2042","25.25","0.00","25.25","1/04/26","Jordan Wellard"
"B59F463D-897B-4697-90F0-515A91A9BA87","High Tea On Level 36","Sydney","Sydney City","2000","25.25","0.00","25.25","NA","Elliot Rayment"
"0DB1DC7B-F028-4216-8B16-D94174FCD615","Rice Paper Scissors - Fitzroy","Melbourne","Fitzroy","3065","25.125","0.00","25.125","1/04/26","Orel Cohen Berenson"
"C910BF8D-C3DD-41D9-AAB0-2369BC0C3131","Thai La Ong - Drummoyne","Sydney","Gladesville","2047","25","0.00","25","1/04/26","Nader Masrour"
"6C0D9C50-D51D-4D25-A6C4-9E74E1EF5669","Semaphore Pizzeria","Adelaide","Northern Suburbs","5019","31","-6.00","25","1/04/26","Elodie Fitzsimmons"
"E99FCFAB-081B-4861-B774-D0CD08822D47","Eat Lebanese","Sydney","Cronulla","2230","25","0.00","25","1/04/26","Brianna Quinn"
"567C738C-9F8D-4B79-87E6-402C939C1561","Nine Yards - South Melbourne","Melbourne","South Melbourne","3205","25","0.00","25","1/04/26","Tom Mcgay"
"91586CFF-6160-4F5E-BAC8-A61A59763342","Moksha Fine Dining Indian","Gold Coast","Inner North","4215","25","0.00","25","1/04/26","Pippa Keddie"
"E2FA2A91-80B1-446E-A9A5-CC2B660287AB","Il Lago Italian Restaurant","Sydney","Castle Hill","2153","25","0.00","25","1/04/26","Sam Pundol"
"C15071D5-C8F0-4FE8-A7CF-CDC2195BD6AB","Cafe Di Roma","Adelaide","North Adelaide","5082","25","0.00","25","1/04/26","Elodie Fitzsimmons"
"8FE36B44-715B-48A1-BA7B-768F890EA112","Phi Yen Vietnamese Restaurant","Perth","Perth City","6000","25","0.00","25","1/04/26","Libby Egan"
"0B0E9DD4-F15B-48EE-ADC2-16BFAA219C64","The Silva Spoon","Sunshine Coast","Sunshine Coast","4558","25","0.00","25","1/04/26","Mark Savaille"
"167F35DB-A1F8-4456-BD05-F809464CD809","Gaochi King Dumpling","Melbourne","Richmond","3121","25","0.00","25","26/04/26","Jay Franklin"
"9B4D9E2C-D48B-498C-BD0E-7B633527812A","Mark and Vinny's - Surry Hills","Sydney","Darlinghurst","2010","22.5","2.50","25","1/04/26","Jordan Wellard"
"03FDC651-E7B4-48FC-A6D7-8016E0801440","Selera Warisan","Sydney","Inner West","2204","25","0.00","25","1/04/26","Nader Masrour"
"4B8537FA-5F03-419D-8D0D-22EEB6854AAB","My Little Siam","Melbourne","Croydon South","3136","25","0.00","25","18/04/26","Jessie Helyar"
"3893667E-AB9B-45CD-B133-4CF5BD8F9D45","Cafe PIZZ by Pizzaca","Perth","Scarborough","6019","25","0.00","25","1/04/26","Elodie Fitzsimmons"
"6C15EDF7-8442-4FEB-8DF8-9EF54ED3DE81","The Fourth Monkey Cocktail Bar & Grill","Brisbane","South Brisbane","4101","25","0.00","25","1/04/26","Jessie Helyar"
"15AD57D5-0A15-4DA4-B466-FC4C416E4567","The Q Dining - Modern Vietnamese Cuisine","Canberra","Woden Valley","2606","25","0.00","25","1/04/26","Lukas Symonds"
"0E29EF52-388C-4CA1-97FF-748D9F8CA725","Granata's Cafe - Merrylands","Sydney","Parramatta","2160","25","0.00","25","1/04/26","Nader Masrour"
"195A3A39-9162-47EE-9FC9-9885411255C5","Suchi's","Canberra","North Canberra","2601","25","0.00","25","1/04/26","Lukas Symonds"
"071282A1-A1E9-4137-A9B4-C12190A2A5B6","Trackside Noodle Bar","Melbourne","Clayton","3171","25","0.00","25","1/04/26","Aaron Pantazis"
"4FDD25D8-0C72-4A98-99E1-9BAD80457072","Borsch Vodka & Tears","Melbourne","South Melbourne","3181","25","0.00","25","1/04/26","Tania Marinopoulos"
"E13F3DD1-E241-4690-A71E-FBA79DA72A02","Meet Mica","Sydney","Darlinghurst","2010","25","0.00","25","1/04/26","Brianna Quinn"
"D515D0FC-8839-4946-8D7B-646637E8F5FE","Yulli's Brews","Sydney","Zetland","2015","25","0.00","25","1/04/26","Brianna Quinn"
"36D73C19-C0E5-421D-A232-4B6AAE799675","Jay Bhavani - Williams Landing","Melbourne","North West","3027","25","0.00","25","25/04/26","Jessie Helyar"
"67693F57-4078-7419-FFEF-5844B2298200","Harajuku Gyoza - Brisbane CBD","Brisbane","Brisbane City","4000","25","0.00","25","1/04/26","Matthew Behan"
"2164D1C5-2B8E-47E1-A37C-EE4AFD6B0DF2","George's Pizzeria - Castle Hill","Sydney","Castle Hill","2154","25","0.00","25","1/04/26","Sam Pundol"
"6E6B2C4D-AE3A-4DA6-8774-14B400535D23","Tphan's Snack Bar","Adelaide","Adelaide City","5000","25","0.00","25","1/04/26","Elodie Fitzsimmons"
"BFE94AC0-EB23-4F20-BD47-5DA015B06524","Chuchu Cafe","Adelaide","Adelaide City","5000","25","0.00","25","16/04/26","Gabriella Szabo"
"230D2B86-720D-4B86-AA98-646DF81FD0BA","Leaf Cafe & Co - Blacktown","Sydney","Seven Hills","2148","0","25.00","25","NA","Elliot Rayment"
"96715E05-BF60-42C4-ACFF-8E6450A045B4","Palomas Bar","Canberra","North Canberra","2612","24.75","0.00","24.75","1/04/26","Lukas Symonds"
"EA73F775-4F6B-485E-885A-B0C8DC83FF5B","Bar Sopra - Potts Point","Sydney","Inner East Suburbs","2011","24.6875","0.00","24.6875","1/04/26","Brianna Quinn"
"9179CE61-0641-4A56-B8C9-13931D44395C","CQ Bar","Melbourne","Melbourne City","3000","24.6875","0.00","24.6875","1/04/26","Tom Mcgay"
"CD848A34-8FA0-4570-8588-BE2E83E9B9ED","Fortuna Drink And Eat - Darlinghurst","Sydney","Darlinghurst","2010","2.5","22.19","24.6875","1/04/26","Jordan Wellard"
"8F97A029-91B7-4485-8621-E9560C2ECD8C","The Boatshed - Pyrmont","Sydney","Balmain","2037","24.6875","0.00","24.6875","30/04/26","Jasmine Jung"
"AA791FC5-396A-4B54-B351-FE62521C9FE3","Sol Agave - Mordialloc","Melbourne","Mordialloc","3195","24.5","0.00","24.5","1/04/26","Aaron Pantazis"
"7CC85498-C2CE-4CC5-8CF3-B94245876CE0","Minori Cafe","Melbourne","Hawthorn","3124","24.5","0.00","24.5","1/04/26","Nicole Orr"
"2856FA83-3231-4824-B2A2-B45C9E9A6815","Leaf Cafe & Co - Hills Showground","Sydney","Castle Hill","2154","24.5","0.00","24.5","1/04/26","Sam Pundol"
"5890172C-856F-4145-9797-E48C49495DA1","I Love Florence Wine Bar - Pitt Street","Sydney","Sydney City","2000","24.5","0.00","24.5","1/04/26","Josephine Fatorma"
"74712657-FC93-45E8-8415-E86B1F9B4C59","Cafe 33 - Brisbane","Brisbane","South Brisbane","4102","24.5","0.00","24.5","1/04/26","Jessie Helyar"
"D265F2C6-3357-4FFD-B9F7-BA00F88E1490","Cafe Breakfast Point","Sydney","Strathfield","2137","24.5","0.00","24.5","1/04/26","Sam Pundol"
"E2C826A7-606F-426D-ADBB-AF4F5113A685","Divine Darbar","Melbourne","Fitzroy","3053","0","24.50","24.5","NA","Jay Franklin"
"050FBA53-31D5-4415-A66B-765FE206718C","Ferrara Pasta Bar","Sydney","Sydney City","2009","24.375","0.00","24.375","1/04/26","Jasmine Jung"
"5CF3BC60-80BE-499E-B6D1-A6E0D54F10F4","BSP'ERIA - Maroubra","Sydney","Eastern Beaches","2035","24.375","0.00","24.375","1/04/26","Jordan Wellard"
"F5751B8E-2DC1-4B5D-927D-C46EE3FB62CD","Melroad Pizza n Kebab","Melbourne","Yarraville","3015","24.375","0.00","24.375","5/04/26","Brianna Quinn"
"2E6CDEB0-F4F0-4CAC-8DE3-CB5D98DA844B","Wild in The Street","Perth","Freemantle","6162","24.375","0.00","24.375","1/04/26","Jai Richards"
"0C55570E-5707-4779-B5A8-7ECF60E0328C","Coffee Note","Gold Coast","Burleigh Heads","4226","0","24.38","24.375","NA","Pippa Keddie"
"BE2FB3A5-43D5-4C64-B4A3-A3C7151D9D87","Bar Lettera","Sydney","North Sydney","2060","24.25","0.00","24.25","1/04/26","Jasmine Jung"
"8400E77E-CC5B-4A17-BCE1-943352D48013","Anatel","Sydney","Inner East Suburbs","2021","24.25","0.00","24.25","1/04/26","Brianna Quinn"
"2FCF387B-2B61-4534-A8F9-8D3CCE4559AE","Super Souper Ramen","Perth","Scarborough","6018","24.25","0.00","24.25","1/04/26","Jai Richards"
"D748487D-331F-47B1-B009-BC2CDD8C38A6","Achilles Tavern","Melbourne","Caulfield","3145","24.25","0.00","24.25","1/04/26","Aaron Pantazis"
"64979000-15A8-43EE-A72F-7222214E1CC7","Goc Viet Vietnamese Eatery","Brisbane","Sunnybank","4109","24.0625","0.00","24.0625","30/04/26","Jessie Helyar"
"DECC05C7-3152-40EC-9209-8136DA5687D7","Transit & Co","Adelaide","Adelaide City","5000","24","0.00","24","1/04/26","Elodie Fitzsimmons"
"B2159E52-067F-40A4-8676-E948AEADDC0B","Me Coffee Merchants - Hillsdale","Sydney","Botany Bay","2036","24","0.00","24","1/04/26","Josephine Fatorma"
"4BB8A372-478E-4291-B47E-D590EDC78531","The Bank - Carnegie","Melbourne","Caulfield","3163","24","0.00","24","1/04/26","Tania Marinopoulos"
"7F9F7089-4853-43D9-9F91-B830EA22EE92","Queen Street Italian","Sydney","Eastern Suburbs","2025","24","0.00","24","1/04/26","Jordan Wellard"
"6872DA1E-32DB-4CD2-B1F7-7D417AB42E13","The Gardens Club","Brisbane","Brisbane City","4000","24","0.00","24","1/04/26","Jessie Helyar"
"A426ECDD-C640-423F-9E19-50EDFBE8118A","Lilong by Taste of Shanghai - Rhodes","Sydney","Strathfield","2138","24","0.00","24","23/04/26","Nader Masrour"
"9110ACA7-C8FD-469A-8A58-1675974FB657","Bema Kitchen","Brisbane","Brisbane City","4059","24","0.00","24","30/04/26","Josephine Fatorma"
"7785AF11-A3C1-4A4F-ABE0-9C358E81C794","Vietnamese Garden Restaurant","Brisbane","South Brisbane","4104","24","0.00","24","1/04/26","Jessie Helyar"
"5EE93BC3-A942-4D89-A870-1F3E09348161","Sisig Mix","Melbourne","Fitzroy","3065","24","0.00","24","1/04/26","Aaron Pantazis"
"9CD2DCA2-C492-48FB-B2B5-A280B87D7CE7","Terminus Hotel Pyrmont","Sydney","Sydney City","2009","24","0.00","24","1/04/26","Jasmine Jung"
"06CBF917-CD90-4F6B-86CF-5A4F9E0F9B6A","Terracotta - Elsternwick","Melbourne","Caulfield","3185","23.75","0.00","23.75","1/04/26","Orel Cohen Berenson"
"CA10A680-B5C5-46DB-8B81-FE15A6865A83","Beluga Bay","Melbourne","Glen Waverley","3151","23.75","0.00","23.75","1/04/26","Nicole Orr"
"7135AB2E-2494-446D-9E20-488B0DAE4CF6","Bar La Riva","Sydney","Avalon","2101","23.75","0.00","23.75","1/04/26","Elodie Fitzsimmons"
"ED0E00B8-F4A6-48CF-A992-A141829B37BF","Rise & Set Restaurant Cafe","Gold Coast","Northern Suburbs","4216","23.625","0.00","23.625","26/04/26","Pippa Keddie"
"94FC3026-E6D4-4C91-8298-BF2627489F72","Rice & Nori - Canberra","Canberra","North Canberra","2601","23.5","0.00","23.5","1/04/26","Lukas Symonds"
"07303B2A-3B6C-44A5-BED2-9EC39FCB4E62","Krish Indian Cuisine - Southport","Gold Coast","Inner North","4215","23.5","0.00","23.5","1/04/26","Pippa Keddie"
"491EFECB-62DD-432F-8B82-7E75879D8D9E","Gami Chicken & Beer - Churchill","Adelaide","North Adelaide","5084","23.5","0.00","23.5","1/04/26","Tania Marinopoulos"
"A3AAEFDA-3F29-4C81-A788-B221FC168FDA","Li's Dumpling Inn","Canberra","Tuggeranong","2903","22.5","1.00","23.5","1/04/26","Lukas Symonds"
"AB1B69A6-FE28-44A5-9808-B773F1E1E32C","LiLong by Taste of Shanghai - Chatswood","Sydney","Chatswood","2067","23.5","0.00","23.5","23/04/26","Nader Masrour"
"1C754C18-C3E6-46D0-B352-A387410F1C90","Paradise - Melbourne","Melbourne","Melbourne City","3000","23.5","0.00","23.5","1/04/26","Nicole Orr"
"1E19CCF1-4E89-4135-B555-DCFFE5F1DA74","Banks Brewing","Melbourne","Frankston","3198","23.4375","0.00","23.4375","1/04/26","Jessie Helyar"
"F4739B0F-C865-4A53-8365-2AF4DEA395C2","Six Streets by Six Senses - Karawara","Perth","Victoria Park","6152","23.4375","0.00","23.4375","1/04/26","Jai Richards"
"2A0D2AC2-B7F7-4A35-BC29-52B2D58EF7D6","Vasco - Surry Hills","Sydney","Darlinghurst","2010","0","23.44","23.4375","NA","Jordan Wellard"
"36A1CC4D-4BA0-40B2-9325-2D3CE8CF60BE","Yum Rolls","Adelaide","Plympton","5033","115.25","-91.88","23.375","18/04/26","Gabriella Szabo"
"698C3A8A-D5B2-4349-AC4B-66AFB6B133E4","Burger Bae","Melbourne","Brighton","3191","23.25","0.00","23.25","1/04/26","Tania Marinopoulos"
"6A3A7879-EACD-4ACF-BA44-770D4608CF9C","Masala Flames Indian Cuisine","Gold Coast","Inner North","4215","6.75","16.50","23.25","1/04/26","Pippa Keddie"
"FC03FB4F-4037-4471-A9F0-EE631B3FC3BD","Bomboras - Torquay","Melbourne","Footscray","3228","23.25","0.00","23.25","1/04/26","Jay Franklin"
"D874BEC2-EDBA-4412-9FA8-DC0F06528B49","JollyGood Diner","Melbourne","Fitzroy","3066","23.25","0.00","23.25","1/04/26","Jay Franklin"
"A1A8A667-3E49-46A2-9298-16B70ABB0616","ILZA Japanese Cafe - Geelong","Melbourne","Geelong","3220","23.25","0.00","23.25","1/04/26","Jay Franklin"
"0CA5632A-1186-4FA1-B2D7-E320B4F19D6D","Uncle Joe's Malaysian Kitchen","Sydney","Inner West","2042","23.25","0.00","23.25","1/04/26","Sam Pundol"
"2E4E3746-35B8-492E-BCB8-116C0369EDFB","Dimples 231 Cafe","Melbourne","Brunswick","3070","24.25","-1.00","23.25","1/04/26","Cameron Landis"
"A2C3F8B6-0124-4D74-A2E7-81C2E84A90EF","Oche Fortitude Valley - 18 +","Brisbane","Indoorroopilly","4066","23.125","0.00","23.125","1/04/26","Matthew Behan"
"2781D8C2-B4F8-4DC2-93EA-49A69A76AB25","Margot Osteria","Sydney","Sydney City","2000","71.5625","-48.56","23","1/04/26","Elliot Rayment"
"34D3BBFD-F80A-4621-9016-95492AF87519","Rama 5 Thai","Gold Coast","Coolangatta","4225","23","0.00","23","1/04/26","Jessie Helyar"
"F32AD6DE-330E-4CCA-BA90-7CA6C5498050","Masti","Melbourne","Fitzroy","3065","23","0.00","23","1/04/26","Cameron Landis"
